"season","week","athlete_name","team","opponent","qbr_epa","TQBR","raw_qbr","exp_qbr"
2014,3,"Kenny Hill","TA&M","RICE",0.81627047963883,92.8,94.9,82.2917022705078
2014,3,"Kevin Ellison","GASO","GT",0.803623202666618,99.2,99.1,95.6732330322266
2014,3,"Kevin Hogan","STAN","ARMY",0.527521353939085,70.2,85.7,90.1750793457031
2014,3,"Logan Woodside","TOL","CIN",0.295045414012689,66.8,66.1,77.7524032592773
2014,3,"Marcus Mariota","ORE","WYO",0.742148042321146,95.5,97.9,95.1019592285156
2014,3,"Matt Linehan","IDHO","WMU",0.304934982677206,60.6,67.7,78.7774353027344
2014,3,"Maty Mauk","MIZ","UCF",0.640602646693726,87.2,83.4,81.0377731323242
2014,3,"Michael Brewer","VT","ECU",-0.207634224096598,33.7,36.4,37.4798851013184
2014,3,"Mike White","USF","NCST",1.40439247640159,6.2,5.6,32.013671875
2014,3,"Mitch Leidner","MINN","TCU",-0.573324500603057,21.8,6.9,11.85657787323
2014,3,"Montell Cozart","KU","DUKE",-0.263560331297799,9.9,8.2,25.939603805542
2014,3,"Nate Sudfeld","IND","BGSU",0.285101817937266,84.2,85.4,77.7524032592773
2014,3,"Nick Arbuckle","GAST","AFA",0.314180456148534,65.4,67.8,81.7112197875977
2014,3,"Nick Mullens","USM","ALA",-0.0391954248142211,55.8,36.4,46.2875823974609
2014,3,"Ozzie Mann","BALL","INST",-0.102586090760676,24,46.9,45.5476493835449
2014,3,"Patrick Towles","UK","FLA",0.305593134578766,86.5,60.2,68.9947128295898
2014,3,"Patton Robinette","VAN","UMASS",-0.243231712548816,69.2,84.4,37.8233642578125
2014,3,"Pete Thomas","ULM","LSU",-0.48398019062065,25,11.1,16.3533535003662
2014,3,"Rakeem Cato","MRSH","OHIO",0.771061616064007,90.7,95.1,95.6732330322266
2014,3,"Sam B. Richardson","ISU","IOWA",0.384666411334048,85.9,80,81.661018371582
2014,3,"Sefo Liufau","COLO","ASU",0.0177971125645835,80.5,67.5,60.273609161377
2014,3,"Shane Carden","ECU","VT",0.15709130168273,79.5,52.3,69.3828887939453
2014,3,"Tago Smith","NAVY","TXST",0.177008265919626,69,73.4,67.918830871582
2014,3,"Tanner Lee","TULN","SELA",0.590722015102593,58.6,79.8,74.9128952026367
2014,3,"Taylor Heinicke","ODU","EMU",-0.2653614689827,5,17.6,29.1773796081543
2014,3,"Taylor Kelly","ASU","COLO",0.726696804946731,95.3,96.1,95.1019592285156
2014,3,"Taysom Hill","BYU","HOU",-0.0151191069685816,67.4,59.1,54.6301040649414
2014,3,"Terrance Broadway","ULL","MISS",-0.182121768897519,70.3,37.7,35.8434410095215
2014,3,"Terrel Hunt","SYR","CMU",0.372453750908087,86,89.9,81.661018371582
2014,3,"Tommy Armstrong Jr.","NEB","FRES",0.557045031971654,73.9,78.6,90.5617599487305
2014,3,"Trevone Boykin","TCU","MINN",-0.190980066361465,53.5,51.5,35.8434410095215
2014,3,"Trevor Knight","OKLA","TENN",0.437063473119568,84.2,73.9,75.2929306030273
2014,3,"Tucker Carter","UTSA","OKST",-0.450405249299874,10.9,6.5,18.0782566070557
2014,3,"Tyler Jones","TXST","NAVY",0.0244212327560469,33.5,39.2,53.7211570739746
2014,3,"Tyler Murphy","BC","USC",0.0852653895780893,93.6,89.7,58.6470718383789
2014,3,"Tyler Rogers","NMSU","UTEP",-0.0805659399863268,31.1,42.7,43.6420402526855
2014,3,"Tyrone Swoopes","TEX","UCLA",0.0722075040706394,68.5,54.4,58.7900352478027
2014,3,"Wes Lunt","ILL","WASH",-0.114310026820579,31,21.6,39.2814178466797
2014,3,"Will Gardner","LOU","UVA",-0.446465859954236,33.1,16.3,18.0782566070557
2014,3,"Zach Terrell","WMU","IDHO",1.33105362027014,98.5,99.4,100.326530456543
2014,4,"Alex McGough","FIU","LOU",-0.680847965719662,5.6,1.7,7.95650005340576
2014,4,"Andrew Hendrix","M-OH","CIN",-0.0134503263498353,43.9,43,54.6301040649414
2014,4,"Angel Santiago","ARMY","WAKE",-0.225714984859082,69.8,61.9,33.3359909057617
2014,4,"Anthony Boone","DUKE","TULN",-0.127358826812476,43.8,42.2,41.9672355651855
2014,4,"Anthony Jennings","LSU","MSST",0.0937300064411317,17.1,9.6,50.0033721923828
2014,4,"Anu Solomon","ARIZ","CAL",0.186805688430817,50.8,63.1,57.8332939147949
2014,4,"Austin Grammer","MTSU","MEM",-0.12585238394245,38.4,23.4,41.9672355651855
2014,4,"Blake Decker","UNLV","HOU",-0.48816286683454,26.3,18.1,14.7806301116943
2014,4,"Blake Frohnapfel","UMASS","PSU",-0.162026034036086,30.9,14.8,37.4878463745117
2014,4,"Blake Jurich","SJSU","MINN",-0.240888618401597,31.6,27.4,32.6901664733887
2014,4,"Blake Sims","ALA","FLA",0.898544216674101,94.3,81.5,95.8945236206055
2014,4,"Brad Kaaya","MIAMI","NEB",0.209393782719741,79.9,64.6,57.8840637207031
2014,4,"Brandon Allen","ARK","NIU",0.345580200889001,61.1,66.4,80.2263488769531
2014,4,"Brandon Bridge","USA","GASO",-0.486731154139286,13.9,20.2,16.3533535003662
2014,4,"Brian Burrell","FRES","SUU",-0.171640694702019,36.9,62.1,35.0748329162598
2014,4,"C.J. Brown","MD","SYR",0.214579602531988,58.4,51.9,71.0122146606445
2014,4,"Chad Voytik","PITT","IOWA",0.424101966911487,71.8,65.4,75.2698364257812
2014,4,"Chris Streveler","MINN","SJSU",-1.2362461195149,53.1,72,54.5116882324219
2014,4,"Christian Hackenberg","PSU","UMASS",0.149495317016594,41.2,62.8,66.0685119628906
2014,4,"Clint Trickett","WVU","OKLA",0.0461491891996292,68.4,49.9,58.2478408813477
2014,4,"Cody Sokol","LT","NWST",0.0264096298327163,26.2,49.9,57.2513236999512
2014,4,"Colby Kirkegaard","WYO","FAU",-0.368483925981417,13.2,15.9,22.5387134552002
2014,4,"Connor Halliday","WSU","ORE",0.145665191930195,74.8,65.6,56.5986251831055
2014,4,"Cooper Rush","CMU","KU",-0.102629927457993,70.8,62.6,45.5476493835449
2014,4,"Cyler Miles","WASH","GAST",-0.189793851945005,7.3,27.3,35.8434410095215
2014,4,"Dajon Williams","UNT","NICH",0.938803662470468,97.2,99,95.8945236206055
2014,4,"Dak Prescott","MSST","LSU",0.194267612808508,90.6,78.3,70.8083190917969
2014,4,"Danny Etling","PUR","SIU",0.527400035164953,47.9,72,70.5419921875
2014,4,"Darell Garretson","USU","ARST",0.171479857019261,28.4,22,47.6939506530762
2014,4,"Deshaun Watson","CLEM","FSU",0.33085774417467,83.3,65,80.2263488769531
2014,4,"Devin Gardner","MICH","UTAH",-0.270069475904363,45.2,27.3,29.6648082733154
2014,4,"Dontreal Pruitt","TROY","UGA",-0.455373581345025,65.6,37.7,18.0782566070557
2014,4,"Drew Hare","NIU","ARK",0.392688475790495,46.7,29.3,81.661018371582
2014,4,"Driphus Jackson","RICE","ODU",0.291798500164597,63.9,84.7,77.7524032592773
2014,4,"Dylan Thompson","SC","VAN",-0.117250343171891,69.9,71.8,41.9672355651855
2014,4,"E.J. Hilliard","FIU","LOU",-0.593105764942409,32.7,12.2,11.85657787323
2014,4,"Fredi Knighten","ARST","USU",-0.469069149350608,34.1,23,18.5154590606689
2014,4,"Garrett Krstich","SMU","TA&M",-0.0591342052113108,10.6,10.1,44.4193725585938
2014,4,"Grant Hedrick","BSU","ULL",0.0836478943454183,71.4,82.7,58.6470718383789
2014,4,"Greyson Lambert","UVA","BYU",-0.0220353206222735,72,71.1,45.6673812866211
2014,4,"Gunner Kiel","CIN","M-OH",0.0860988199194104,45.7,63,58.6470718383789
2014,4,"Ikaika Woolsey","HAW","COLO",-0.495207444264349,12.1,14.2,14.7806301116943
2014,4,"Jacoby Brissett","NCST","PRE",0.34315563308313,83.8,93.5,80.2263488769531
2014,4,"Jake Waters","KSU","AUB",-0.336393392501739,43,29.6,23.3067951202393
2014,4,"James Knapke","BGSU","WIS",-0.45683322027231,21.6,11.3,18.0782566070557
2014,4,"Jaquez Johnson","FAU","WYO",-0.481482778055749,9.4,17.1,16.3533535003662
2014,4,"Jared Goff","CAL","ARIZ",0.304715581402147,89.6,82.2,78.7774353027344
2014,4,"JD Sprague","OHIO","IDHO",0.076050731217992,12.5,30.2,59.4982414245605
2014,4,"Jeff Driskel","FLA","ALA",-0.439543079113506,41.5,24.3,32.5969009399414
2014,4,"Jeremy Higgins","HAW","COLO",-0.602933179815186,14.8,17.3,13.0200796127319
2014,4,"Joe Licata","BUFF","NORF",0.596521102457382,78.9,91.3,91.5925827026367
2014,4,"John O'Korn","HOU","UNLV",-0.069711920712454,41.5,63.9,46.6432571411133
2014,4,"John Wolford","WAKE","ARMY",0.144063976154709,33.2,55.8,65.0295867919922
2014,4,"Justin Holman","UCF","COOK",0.0803006698153562,33.7,58.7,58.6470718383789
2014,4,"Justin Thomas","GT","VT",0.0767768946764474,92.1,76.8,59.4982414245605
2014,4,"Keenan Reynolds","NAVY","RUTG",0.0529277405478254,52.1,55.1,59.7960815429688
2014,4,"Kenny Hill","TA&M","SMU",0.584027163247416,87.5,93.6,81.1897125244141
2014,4,"Kevin Ellison","GASO","USA",-0.191364440245185,50,61,35.8434410095215
2014,4,"Kyle Pohl","AKR","MRSH",-0.438774774675346,33.1,21.7,19.9528179168701
2014,4,"Logan Woodside","TOL","BALL",0.128905054977358,71.7,79.4,63.2912712097168
2014,4,"Marcus Mariota","ORE","WSU",0.692885123796366,95.5,95.7,94.5616149902344
2014,4,"Marquise Williams","UNC","ECU",-0.169276155165991,16.7,16.7,35.0748329162598
2014,4,"Matt Johns","UVA","BYU",0.414136666133378,78.3,77.6,85.5257873535156
2014,4,"Matt Linehan","IDHO","OHIO",-0.124434053740394,36.1,50.1,41.9672355651855
2014,4,"Maty Mauk","MIZ","IND",0.146842251168714,44.1,46.5,56.5986251831055
2014,4,"Michael Brewer","VT","GT",0.460224647498438,71.2,70.5,87.5214767456055
2014,4,"Mike White","USF","CONN",0.31355414454722,61.9,66.9,72.400146484375
2014,4,"Montell Cozart","KU","CMU",0.20987072191337,30.8,42,57.8840637207031
2014,4,"Nate Sudfeld","IND","MIZ",-0.0186912163141424,72.3,44.1,52.9621047973633
2014,4,"Nick Arbuckle","GAST","WASH",-0.252710191567921,61.9,50,30.611701965332
2014,4,"Nick Marshall","AUB","KSU",0.166724813370184,65.6,59,67.918830871582
2014,4,"Nick Mullens","USM","APP",-0.283721777885797,35.9,49.7,30.7891616821289
2014,4,"Ozzie Mann","BALL","TOL",0.0709453786106801,44.5,53.8,57.2348594665527
2014,4,"Paxton Lynch","MEM","MTSU",-0.156472933627885,34.5,49.6,38.0712661743164
2014,4,"Quinn Kaehler","SDSU","ORST",-0.59014836283046,25.2,19,13.0200796127319
2014,4,"Rakeem Cato","MRSH","AKR",0.133137352267178,73.1,77.5,63.2912712097168
2014,4,"Rob Bolden","EMU","MSU",-0.260463116409786,11,4.7,30.3117790222168
2014,4,"Sean Maguire","FSU","CLEM",-0.236828194506401,68.5,28.9,32.6901664733887
2014,4,"Sean Mannion","ORST","SDSU",0.118226337574856,79.4,77.1,63.2912712097168
2014,4,"Sefo Liufau","COLO","HAW",0.133800827655808,55.4,61.1,63.2912712097168
2014,4,"Shane Carden","ECU","UNC",0.290512129916916,70,69,77.7524032592773
2014,4,"Tanner Lee","TULN","DUKE",-0.184081465940718,17.2,14.5,30.241304397583
2014,4,"Tanner McEvoy","WIS","BGSU",0.0869886723995046,56.2,61.4,58.6470718383789
2014,4,"Taylor Heinicke","ODU","RICE",0.502945438283869,86,88.6,88.9340972900391
2014,4,"Taylor Lamb","APP","USM",0.140983537447621,57.4,75.7,63.9875640869141
2014,4,"Taysom Hill","BYU","UVA",0.0672283041346594,89.2,78.6,57.2348594665527
2014,4,"Terrance Broadway","ULL","BSU",-0.459096488218729,17.4,10.4,18.0782566070557
2014,4,"Terrel Hunt","SYR","MD",-0.0556052375609355,52.7,46.9,47.1036834716797
2014,4,"Tommy Armstrong Jr.","NEB","MIAMI",0.317888687883981,78.4,66.6,80.2263488769531
2014,4,"Travis Wilson","UTAH","MICH",-0.00569834188068564,72.9,60.9,56.1585922241211
2014,4,"Trevor Knight","OKLA","WVU",-0.238638295974201,58,37.7,35.7897262573242
2014,4,"Trevor Siemian","NW","WIU",-0.426277773896105,18.5,38.8,26.2651901245117
2014,4,"Tyler Jones","TXST","ILL",0.0721262965461265,48.8,49.6,58.7900352478027
2014,4,"Tyler Murphy","BC","MAINE",0.136211908225748,77.6,90.7,64.6349792480469
2014,4,"Tyler Rogers","NMSU","UNM",0.344575699584723,61.2,82.4,80.2263488769531
2014,4,"Wade Freebeck","VAN","SC",0.117238366725957,28.6,24.8,63.2912712097168
2014,4,"Wes Lunt","ILL","TXST",-0.10369327029959,44.9,53.3,42.1830215454102
2014,4,"Will Gardner","LOU","FIU",0.0131381977336315,60,60.5,59.7031555175781
2014,4,"Zach Terrell","WMU","MURR",0.338269433434216,80.1,91.8,80.2263488769531
2014,5,"A.J. Schurr","ARMY","YALE",0.649311958389342,92,96.6,93.9125442504883
2014,5,"Alex McGough","FIU","UAB",-0.0241094663719123,31.6,33.3,50.9816360473633
2014,5,"Andrew Hendrix","M-OH","BUFF",0.0149659777850108,22.6,35.8,53.6149940490723
2014,5,"Anthony Boone","DUKE","MIAMI",-0.581977162561119,24.9,13.9,11.85657787323
2014,5,"Austin Grammer","MTSU","ODU",0.291379643457409,81.2,92.3,77.7524032592773
2014,5,"Blake Decker","UNLV","SDSU",0.260725085667148,71,65.4,74.9237976074219
2014,5,"Blake Frohnapfel","UMASS","BGSU",0.17068051616931,52.1,57.4,67.918830871582
2014,5,"Bo Wallace","MISS","MEM",-0.14143800793846,49.9,35.5,40.4213600158691
2014,5,"Brad Kaaya","MIAMI","DUKE",-0.0885405596314892,58.6,56.6,42.4046478271484
2014,5,"Brandon Allen","ARK","TA&M",-0.0691921233759206,39.8,37.2,45.4302177429199
2014,5,"Brandon Doughty","WKU","NAVY",0.24002380981719,72.2,74.6,73.9931793212891
2014,5,"Brandon Harris","LSU","NMSU",1.10528253187734,98.4,99.2,93.882194519043
2014,5,"Brandon Silvers","TROY","ULM",0.0714308040338672,52.8,54.8,57.2348594665527
2014,5,"Brian Burrell","FRES","UNM",0.300186423752962,75.6,89.1,78.7774353027344
2014,5,"Bryce Petty","BAY","ISU",0.0968542278943807,77.6,83.1,60.3974723815918
2014,5,"C.J. Beathard","IOWA","PUR",-0.163205405339593,43.2,42.6,36.2281761169434
2014,5,"Chad Voytik","PITT","AKR",0.282646414338081,33.2,41.6,64.3318634033203
2014,5,"Chandler Whitmer","CONN","TEM",-0.490676560503425,8.6,7.2,14.7806301116943
2014,5,"Christian Hackenberg","PSU","NW",-0.561462288221858,19.8,14.9,11.85657787323
2014,5,"Cody Clements","UAB","FIU",-0.232165058860329,29.8,32.8,31.5553894042969
2014,5,"Cody Fajardo","NEV","SJSU",-0.0998010059409422,32.8,49.6,43.836254119873
2014,5,"Cody Kessler","USC","ORST",-0.00609771442797186,73.8,68.9,56.1585922241211
2014,5,"Cody Sokol","LT","AUB",-0.603267304203698,33.3,19.8,11.85657787323
2014,5,"Colby Kirkegaard","WYO","MSU",-0.130453811323844,55.1,32.9,38.677173614502
2014,5,"Colin Reardon","KENT","UVA",-0.184967208659659,31.1,15.1,35.8434410095215
2014,5,"Connor Halliday","WSU","UTAH",-0.0852929730327479,57.3,35.1,43.6420402526855
2014,5,"Cooper Rush","CMU","TOL",0.267829765286631,76.8,82.8,76.4026336669922
2014,5,"Cyler Miles","WASH","STAN",-0.344247236184773,30.3,12.9,23.3067951202393
2014,5,"Dane Evans","TLSA","TXST",-0.0751868221595311,58.7,66.5,40.773380279541
2014,5,"Danny Etling","PUR","IOWA",-0.426223955358241,3.9,2.9,26.2651901245117
2014,5,"Davis Webb","TTU","OKST",0.350562561650822,76.1,64.4,70.3563079833984
2014,5,"Daxx Garman","OKST","TTU",0.756953020223623,83.5,88,86.0600891113281
2014,5,"Deshaun Watson","CLEM","UNC",0.674725585831293,95.8,95.6,94.2937240600586
2014,5,"Devin Powell","TULN","RUTG",0.179261228407805,25.1,25.1,61.7314109802246
2014,5,"Driphus Jackson","RICE","USM",-0.0795807915430838,28.4,47.9,43.6420402526855
2014,5,"Dylan Thompson","SC","MIZ",-0.207574768767757,55.8,30.2,37.4798851013184
2014,5,"Everett Golson","ND","SYR",0.163815151381119,64,59.2,67.918830871582
2014,5,"Garrett Grayson","CSU","BC",0.0712244808199244,59.5,55,57.2348594665527
2014,5,"Garrett Krstich","SMU","TCU",-0.565186955626159,25,9,11.85657787323
2014,5,"Gary Nova","RUTG","TULN",0.734904282634194,98.2,98,95.1019592285156
2014,5,"Grant Hedrick","BSU","AFA",-0.375077977887621,17.9,17.7,22.5387134552002
2014,5,"Gunner Kiel","CIN","OSU",0.639429338999064,87.9,71.7,91.5925827026367
2014,5,"Hutson Mason","UGA","TENN",-0.160392927203096,45.3,30.5,38.0712661743164
2014,5,"J.T. Barrett","OSU","CIN",0.448533964074398,79.9,81.3,86.3960494995117
2014,5,"Jacoby Brissett","NCST","FSU",0.0706466793198735,77.7,59.4,57.2348594665527
2014,5,"Jake Waters","KSU","UTEP",0.310774658352713,75.8,85.3,77.7608795166016
2014,5,"Jameill Showers","UTEP","KSU",0.267660545715841,15,11.7,77.4269180297852
2014,5,"Jameis Winston","FSU","NCST",0.424333495004393,86.8,84.1,85.5257873535156
2014,5,"James Knapke","BGSU","UMASS",0.111240388072307,52.5,70.2,63.2912712097168
2014,5,"Jaquez Johnson","FAU","UTSA",0.196313507414522,70,79.2,70.8083190917969
2014,5,"Jared Goff","CAL","COLO",0.532784579291252,85.5,88.9,90.1750793457031
2014,5,"JD Sprague","OHIO","EIU",-0.206000311552504,58.4,79.7,37.4798851013184
2014,5,"Joe Gray","SJSU","NEV",-0.0736702784052563,37.2,47.8,41.1515922546387
2014,5,"Joe Licata","BUFF","M-OH",0.411861831873928,73.4,84.8,70.6973037719727
2014,5,"John Wolford","WAKE","LOU",-0.864326802309354,15.4,4.4,5.13352108001709
2014,5,"Justin Worley","TENN","UGA",0.193941734981098,89.5,73,63.0341262817383
2014,5,"Kale Pearson","AFA","BSU",-0.244862040075865,79.7,70.9,30.611701965332
2014,5,"Keenan Reynolds","NAVY","WKU",-0.389519468223983,10.3,23.1,19.6468563079834
2014,5,"Kenny Hill","TA&M","ARK",0.173138057275417,80,66.7,53.1978302001953
2014,5,"Kevin Ellison","GASO","APP",0.404194256660995,78.9,86.8,85.5257873535156
2014,5,"Kevin Hogan","STAN","WASH",-0.137588604110332,36.8,26.3,43.3173599243164
2014,5,"Kyle Pohl","AKR","PITT",-0.089747430719045,47.9,52.5,44.5839347839355
2014,5,"Logan Woodside","TOL","CMU",0.274366528615908,67.8,77.4,76.4026336669922
2014,5,"Marquise Williams","UNC","CLEM",0.180585361287626,80.3,40.3,67.918830871582
2014,5,"Matt Johns","UVA","KENT",0.123168575678767,43.7,59,63.2912712097168
2014,5,"Maty Mauk","MIZ","SC",-0.374768551754529,22.8,17.7,19.1762599945068
2014,5,"Michael Brewer","VT","WMU",0.0214987077674484,40.8,48.4,54.9360847473145
2014,5,"Mike White","USF","WIS",-0.239677112616473,50.6,32.1,35.7897262573242
2014,5,"Mitch Leidner","MINN","MICH",-0.0259340712390133,79.6,69.4,50.9816360473633
2014,5,"Montell Cozart","KU","TEX",-0.79923570617379,14.5,5.7,9.13252735137939
2014,5,"Nick Marshall","AUB","LT",0.410338178906133,90.6,90.2,85.5257873535156
2014,5,"Nick Mullens","USM","RICE",-0.0654389505608288,35,43.6,46.1408386230469
2014,5,"P.J. Walker","TEM","CONN",0.394122741638651,68.5,70.6,76.8834457397461
2014,5,"Patrick Towles","UK","VAN",0.17375800953628,32.9,37.7,53.1978302001953
2014,5,"Paxton Lynch","MEM","MISS",-0.677648437045936,17.3,5.1,7.95650005340576
2014,5,"Pete Thomas","ULM","TROY",-0.00783652035908661,28.6,52.3,55.4937210083008
2014,5,"Quinn Kaehler","SDSU","UNLV",0.148251284052778,47.6,69.3,60.2626647949219
2014,5,"Reggie Bonnafon","LOU","WAKE",-0.142942686272993,31.9,27.2,40.4213600158691
2014,5,"Reilly O'Toole","ILL","NEB",-0.478860460443937,17.5,8.9,16.3533535003662
2014,5,"Ryan Finley","BSU","AFA",0.287121842320487,28.1,27.9,61.1950492858887
2014,5,"Sam B. Richardson","ISU","BAY",0.0518963627220074,68.9,51.3,57.2931213378906
2014,5,"Sean Mannion","ORST","USC",-0.803943643544864,9.1,5,5.74739551544189
2014,5,"Sefo Liufau","COLO","CAL",0.274203286455167,82.2,87.1,76.4026336669922
2014,5,"Shane Morris","MICH","MINN",-0.575038154201636,5.6,5.2,13.0200796127319
2014,5,"Tanner McEvoy","WIS","USF",0.0406016987345255,74.8,82.4,56.5929794311523
2014,5,"Taylor Heinicke","ODU","MTSU",-0.169321304296127,41.4,56.9,35.0748329162598
2014,5,"Taylor Lamb","APP","GASO",-0.067937792621034,32.8,40.3,45.4302177429199
2014,5,"Terrel Hunt","SYR","ND",-0.199763668733712,37.8,31.6,36.2827301025391
2014,5,"Tommy Armstrong Jr.","NEB","ILL",-0.0218305942875635,64.6,68,53.7024536132812
2014,5,"Travis Wilson","UTAH","WSU",-0.317402630103909,25.3,28.5,25.2632579803467
2014,5,"Trevone Boykin","TCU","SMU",0.482009496209031,84.1,91.7,87.5214767456055
2014,5,"Trevor Siemian","NW","PSU",0.0534287150846339,76.7,56.2,59.7960815429688
2014,5,"Tucker Carter","UTSA","FAU",0.0996416365101765,43.5,45.9,60.8432273864746
2014,5,"Tyler Jones","TXST","TLSA",-0.137151051088496,55.8,67.5,43.3173599243164
2014,5,"Tyler Murphy","BC","CSU",0.018003955780062,84.4,87.4,60.273609161377
2014,5,"Tyler Rogers","NMSU","LSU",-0.557307567404724,18.7,7.9,11.85657787323
2014,5,"Tyrone Swoopes","TEX","KU",0.103034210306549,65,56.1,61.3078727722168
2014,5,"Wade Freebeck","VAN","UK",-0.884338306855119,3.1,2.5,5.13352108001709
2014,5,"Zach Terrell","WMU","VT",-0.433565097328595,54.8,25.6,19.9528179168701
2014,6,"Alex McGough","FIU","FAU",0.0826602060958151,59.2,64.3,58.6470718383789
2014,6,"Andrew Hendrix","M-OH","UMASS",0.398082009314279,62.6,80.1,84.1751403808594
2014,6,"Anu Solomon","ARIZ","ORE",0.270126977537432,72.9,60.5,66.9678344726562
2014,6,"Austin Appleby","PUR","ILL",0.915957702920125,97.6,97.7,87.6497573852539
2014,6,"Austin Grammer","MTSU","USM",0.365642154991386,77.7,90.1,81.661018371582
2014,6,"Blake Bogenschutz","UTSA","UNM",0.00443438511216335,19.5,41.9,54.3629684448242
2014,6,"Blake Frohnapfel","UMASS","M-OH",0.163160152983321,61.7,74.3,67.918830871582
2014,6,"Blake Sims","ALA","MISS",0.209895952734372,88.7,66.8,71.0122146606445
2014,6,"Bo Wallace","MISS","ALA",0.191320834372197,74.6,60,67.918830871582
2014,6,"Brad Kaaya","MIAMI","GT",-0.0376468072623574,40.5,36.8,39.9153366088867
2014,6,"Brandon Bridge","USA","APP",0.448762348046056,87.8,91.9,86.3960494995117
2014,6,"Brandon Doughty","WKU","UAB",0.285591013536436,70.5,74.4,77.7524032592773
2014,6,"Brandon Harris","LSU","AUB",-0.105710526770341,13.2,7,40.2663497924805
2014,6,"Brett Hundley","UCLA","UTAH",-0.0245882639327614,60.1,40.6,50.9816360473633
2014,6,"Brian Burrell","FRES","SDSU",-0.244642449371531,29.8,27,30.611701965332
2014,6,"Bryce Petty","BAY","TEX",-0.412602957428021,15.7,5.5,20.5103893280029
2014,6,"C.J. Brown","MD","OSU",-0.525409307072963,33.6,16.6,12.8143243789673
2014,6,"Caleb Rowe","MD","OSU",-0.0538980486239913,43.2,23,47.1036834716797
2014,6,"Chad Voytik","PITT","UVA",0.451957215195149,49.6,28,56.9902420043945
2014,6,"Christian Stewart","BYU","USU",-0.526688915014098,15.4,9.5,12.8143243789673
2014,6,"Clint Trickett","WVU","KU",0.0900447432221171,75,70,59.9523124694824
2014,6,"Cody Clements","UAB","WKU",0.884591531918453,88.9,94.9,95.8945236206055
2014,6,"Cody Fajardo","NEV","BSU",-0.010627018686562,76.3,66.6,54.6301040649414
2014,6,"Cody Kessler","USC","ASU",0.0522403527171075,71.5,55.7,57.2931213378906
2014,6,"Cody Sokol","LT","UTEP",0.653558874378035,98.5,99.2,93.9125442504883
2014,6,"Colin Reardon","KENT","NIU",0.179056017962555,63.8,66.3,67.918830871582
2014,6,"Connor Cook","MSU","NEB",-0.161158992315827,55.1,38.8,38.0712661743164
2014,6,"Connor Halliday","WSU","CAL",0.583971951582446,83.9,89.6,92.3539733886719
2014,6,"Cooper Rush","CMU","OHIO",0.439348012504731,63.5,77.8,75.2929306030273
