CWA,DEF,EPE,EXP,FUM,INT,PA,PAS,PEN,QBP,QBR,REP,RUN,SAC,SCR,TOT,TQBR,UNQRK,YAC,athlete_id,athlete_name,game_id,team_abbreviation,team_id,week,year
0.921,0.0,0.639,-0.474,0.0,-5.525,-1.725,0.704,0.701,59.0,42.461,0.0,0.155,-0.474,0.155,1.021,71.7,0.0,-0.237,377845,Landry Jones,302960142,OKLA,201,8,2010
0.8,0.0,1.213,0.0,0.0,0.0,-0.372,1.213,-0.159,32.0,46.983,0.077,-0.123,0.0,-0.199,0.932,47.847,0.0,-0.171,377866,Kyle Parker,302960228,CLEM,228,8,2010
0.735,0.0,6.149,-0.5,0.0,0.0,11.869,6.149,0.95,35.0,97.136,0.572,3.356,-0.5,2.784,9.956,96.914,0.0,0.198,378126,Matt Scott,302960012,ARIZ,12,8,2010
0.853,0.0,10.121,-0.281,0.0,-1.443,9.686,10.176,0.207,47.0,89.487,-0.234,0.147,-0.281,0.381,10.194,83.876,0.0,1.98,378497,Robert Griffin III,302960239,BAY,239,8,2010
0.523,0.0,5.3,0.0,0.0,0.0,10.858,5.3,0.276,37.0,95.476,-0.264,1.03,0.0,1.294,6.606,97.119,0.0,0.041,378502,Darron Thomas,302942483,ORE,2483,8,2010
0.998,0.0,-0.886,-1.484,0.0,-1.419,-1.225,-0.886,0.546,28.0,38.831,0.0,1.945,-1.484,1.945,0.12,52.928,0.0,-1.605,378564,Jordan Jefferson,302960002,LSU,99,8,2010
0.801,0.0,2.745,-0.824,0.0,-0.969,3.546,2.745,1.007,37.0,73.022,-0.297,1.336,-0.824,1.633,4.264,73.56,0.0,0.014,379032,Boo Jackson,302960193,OHIO,195,8,2010
0.585,0.0,4.756,-0.777,0.0,-1.343,3.924,4.756,-0.367,30.0,79.564,-0.213,-0.476,-0.777,-0.263,3.136,80.858,0.0,0.904,379070,Terrelle Pryor Sr.,302960194,OSU,194,8,2010
0.708,0.0,3.013,0.0,0.0,-1.438,3.503,3.013,0.066,37.0,72.786,-0.723,0.656,0.0,1.38,3.736,67.825,0.0,-0.457,380470,Andrew Luck,302960024,STAN,24,8,2010
0.911,0.0,-3.312,-0.332,0.0,-1.618,-5.525,-3.312,0.964,34.0,15.596,0.0,-0.866,-0.332,-0.866,-3.547,16.194,0.0,0.04,381195,B.R. Holbrook,302960167,UNM,167,8,2010
0.964,0.0,6.384,0.0,0.0,0.0,4.278,6.384,-0.252,57.0,68.566,0.315,0.764,0.0,0.449,6.762,86.036,0.0,-1.611,381364,Blaine Gabbert,302960142,MIZ,142,8,2010
0.506,0.0,-0.386,-1.545,0.0,-0.321,-5.926,-0.386,-0.174,38.0,16.514,0.0,0.029,-1.545,0.029,-2.074,32.115,0.0,-0.332,381689,Sean Renfree,302960259,DUKE,150,8,2010
0.645,0.0,3.763,-0.618,-0.56,0.0,4.712,3.763,-0.033,57.0,70.244,0.236,2.257,-1.179,2.02,4.808,80.689,0.0,-0.199,381755,Jeremiah Masoli,302960008,MISS,145,8,2010
0.871,0.0,7.398,-0.856,0.0,-2.049,5.729,7.398,-0.394,33.0,85.865,0.0,0.222,-0.856,0.222,6.37,81.327,0.0,0.215,382104,Tino Sunseri,302960221,PITT,221,8,2010
0.954,0.0,10.53,0.0,0.0,0.0,10.718,10.53,-0.075,26.0,98.64,0.963,0.963,0.0,0.0,11.417,97.901,0.0,1.237,382201,B.J. Daniels,302952132,USF,58,8,2010
0.868,0.0,8.968,0.0,0.0,0.0,12.172,8.968,1.185,32.0,98.116,0.845,1.751,0.0,0.906,11.904,96.953,0.0,0.426,382917,Kawaun Jakes,302960309,WKU,98,8,2010
0.999,0.0,3.249,-0.467,0.0,-1.91,1.09,3.249,0.18,39.0,57.207,0.0,0.0,-0.467,0.0,2.961,45.144,0.0,-1.284,383463,Ryan Griffin,302962638,TULN,2655,8,2010
0.948,0.0,1.832,-1.711,-3.884,-4.514,-5.766,1.832,0.0,29.0,11.245,-0.407,-4.264,-1.711,0.028,-4.143,12.974,0.0,-1.729,383499,Ryan Radcliff,302962459,CMU,2117,8,2010
0.622,0.0,7.753,-1.343,0.0,0.0,10.048,7.753,0.834,33.0,95.946,-0.286,-0.013,-1.343,0.273,7.231,92.396,0.0,1.594,383521,Alex Carder,302962006,WMU,2711,8,2010
0.97,0.0,-0.169,-1.229,0.0,-2.162,-1.788,-0.169,-0.347,66.0,43.009,0.75,3.086,-1.229,2.336,1.341,28.4,0.0,-2.806,384784,Ryan Aplin,302962032,ARST,2032,8,2010
0.839,0.0,-0.376,-2.976,-0.829,-5.152,-6.287,-0.376,0.595,49.0,20.863,-0.493,0.288,-3.804,0.78,-3.298,18.959,0.0,0.499,385212,Zac Dysert,302960193,M-OH,193,8,2010
0.798,0.0,3.494,-0.393,0.0,-1.892,-0.545,3.494,0.0,41.0,46.551,-1.678,-1.964,-0.393,-0.285,1.137,30.972,0.0,-0.798,385324,Dayne Crist,302962426,ND,87,8,2010
0.804,0.0,1.121,-0.88,-0.786,-4.491,-4.081,1.121,-0.24,69.0,35.101,0.74,0.105,-1.666,-0.634,-0.616,31.787,0.0,-2.769,480209,Garrett Gilbert,302960251,TEX,251,8,2010
0.338,0.0,0.515,-0.351,-0.17,-1.192,-5.763,0.515,0.107,36.0,15.93,-1.352,-1.465,-0.521,-0.113,-1.364,41.226,0.0,-0.294,480235,Richard Brehaut,302942483,UCLA,26,8,2010
0.605,0.0,1.82,-0.345,-0.917,0.0,2.785,1.82,0.037,28.0,73.764,0.234,0.987,-0.345,1.671,2.5,58.603,0.0,-0.154,480413,Nathan Scheelhaase,302960356,ILL,356,8,2010
0.984,0.0,-5.11,0.0,0.0,-5.244,-2.589,-5.11,-0.106,26.0,26.22,0.0,3.899,0.0,3.899,-1.318,40.452,0.0,-0.288,480812,Jordan Webb,302962305,KU,2305,8,2010
0.9,0.0,6.083,-1.493,0.0,0.0,1.544,6.083,-0.421,47.0,58.45,-0.749,-0.749,-1.493,0.0,3.421,74.608,0.0,-0.634,480847,Danny O'Brien,302960103,MD,120,8,2010
0.835,0.0,0.642,-0.805,0.0,-5.068,-2.044,0.642,0.244,49.0,39.328,0.0,0.177,-0.805,0.177,0.258,33.107,0.0,0.514,480919,Bryant Moniz,302960328,HAW,62,8,2010
0.924,0.0,2.928,0.0,0.0,-3.913,3.131,2.928,-0.444,37.0,70.668,2.113,2.052,0.0,-0.061,4.536,53.244,0.0,-0.183,481225,Austin Dantin,302962649,TOL,2649,8,2010
0.565,0.0,-1.211,-3.303,0.0,-3.159,-13.515,-1.211,-0.645,63.0,9.716,0.0,-0.766,-3.303,-0.766,-5.924,10.435,0.0,-1.024,481248,Kolton Browning,302962393,ULM,2433,8,2010
0.961,0.0,9.499,-0.612,-0.203,0.0,11.75,9.499,-0.262,57.0,89.493,0.866,5.304,-0.612,4.641,13.927,92.947,0.0,-1.062,481547,Taylor Martinez,302960197,NEB,158,8,2010
0.917,0.0,0.794,-1.726,0.0,0.0,-2.161,0.794,-0.007,37.0,35.278,0.0,0.588,-1.726,0.588,-0.352,50.247,0.0,-0.681,481988,Austyn Carta-Samuels,302960252,WYO,2751,8,2010
0.536,0.0,-3.521,-0.13,0.0,-2.695,-8.666,-3.521,0.0,28.0,3.857,0.0,-0.275,-0.13,-0.275,-3.926,2.913,0.0,-0.359,482011,Patrick Nicely,302962006,AKR,2006,8,2010
0.81,0.0,-0.083,-0.252,0.0,-0.851,1.183,-0.083,-0.139,31.0,59.783,0.02,2.637,-0.252,2.618,2.163,59.451,0.0,-0.963,482077,Alex Gillett,302960258,EMU,2199,8,2010
0.792,0.0,4.976,-1.145,0.0,0.0,2.833,4.976,-0.217,40.0,67.612,0.164,0.151,-1.145,-0.012,3.766,55.892,0.0,-1.008,482099,Spencer Keith,302960189,KENT,2309,8,2010
0.798,0.0,8.009,-0.7,0.0,0.0,7.31,8.009,0.189,36.0,89.189,0.0,-0.286,-0.7,-0.286,7.212,74.473,0.0,0.334,482349,Jordan Wynn,302960254,UTAH,254,8,2010
0.482,0.0,-1.831,0.0,0.0,-0.539,-5.698,-1.831,0.0,23.0,7.081,-0.232,-0.385,0.0,-0.153,-2.216,24.648,0.0,-0.442,482357,Rob Henry,302960194,PUR,2509,8,2010
0.592,0.0,3.541,-0.345,0.0,-1.911,2.536,3.541,-0.019,37.0,67.089,0.0,-0.624,-0.345,-0.624,2.552,77.677,0.0,-0.69,482620,Jeff Tuel,302960024,WSU,265,8,2010
0.742,0.0,1.903,0.0,0.0,0.0,2.257,1.903,-0.021,36.0,65.735,0.0,1.077,0.0,1.077,2.96,68.367,0.0,-0.598,482903,Adam Froman,302960097,LOU,97,8,2010
0.675,0.0,-4.662,-2.778,-0.46,-2.252,-13.266,-4.662,0.309,42.0,3.618,0.0,0.0,-3.238,0.0,-7.591,2.958,0.0,-1.355,482947,Matt Schilz,302960189,BGSU,189,8,2010
0.796,0.0,2.353,-1.504,-1.08,-3.15,-0.986,2.353,-0.247,57.0,45.518,0.377,1.873,-2.584,1.496,1.394,24.038,0.0,-0.11,483247,Kyle Padron,302962567,SMU,2567,8,2010
0.996,0.0,-3.12,-4.023,0.0,-6.002,-8.033,-3.12,-0.779,51.0,16.292,0.0,2.361,-4.023,2.361,-5.561,20.047,0.0,-0.614,488025,Geno Smith,302960277,WVU,277,8,2010
0.477,0.0,-1.805,0.0,-0.106,0.0,-9.245,-1.805,-0.322,47.0,11.467,0.0,-1.203,0.0,-1.097,-3.33,9.489,0.0,0.257,500844,Matt Christian,302960070,NMSU,166,8,2010
0.781,0.0,2.719,-0.206,0.0,-1.524,3.696,2.719,0.266,47.0,69.366,-0.045,1.873,-0.206,1.918,4.652,68.848,0.0,-1.404,500941,Dominique Davis,302960151,ECU,151,8,2010
0.554,0.0,-1.208,-0.409,0.0,-0.368,-3.028,-1.208,0.003,20.0,17.177,0.0,0.468,-0.409,0.468,-1.146,39.905,0.0,-0.143,501546,Tyler Bray,302962633,TENN,2633,8,2010
0.754,0.0,-0.645,-0.996,0.0,-1.775,-2.917,-0.596,0.384,26.0,23.758,0.0,0.0,-0.996,0.0,-1.258,18.149,0.0,-0.338,501563,Jake Heaps,302960252,BYU,252,8,2010
0.644,0.0,1.801,-1.59,-0.712,-0.039,-2.364,1.801,0.0,33.0,32.203,0.0,0.0,-2.302,0.0,-0.502,39.91,0.0,-1.145,501565,Pete Thomas,302960254,CSU,36,8,2010
0.935,0.0,-1.919,-0.825,0.0,-3.235,-4.978,-1.919,0.304,40.0,21.531,-0.244,-0.417,-0.825,-0.174,-2.857,35.413,0.0,-0.96,501665,Chase Rettig,302960103,BC,103,8,2010
0.946,0.0,8.592,-0.719,0.0,0.0,4.048,8.592,-0.221,43.0,72.677,-1.318,-1.868,-0.719,-0.55,5.785,76.501,0.0,-0.692,503173,David Piland,302962567,HOU,248,8,2010
0.659,0.0,3.745,-0.256,0.0,-0.452,8.496,3.745,-0.123,31.0,94.521,2.025,3.21,-0.256,1.185,6.576,85.039,0.0,1.259,503649,Jeff Godfrey,302962116,UCF,2116,8,2010
0.736,0.0,1.453,-0.714,0.0,-2.5,-1.305,1.453,-0.214,42.0,42.0,0.0,0.0,-0.714,0.0,0.525,46.26,0.0,0.706,503695,Keith Wenning,302962649,BALL,2050,8,2010
0.393,0.0,-3.014,-1.23,0.0,-1.639,-14.54,-3.014,0.295,44.0,3.125,0.0,-0.937,-1.23,-0.937,-4.886,2.566,0.0,-0.205,503736,Alex Zordich,302962084,BUFF,2084,8,2010
0.876,0.0,-1.959,-4.697,-1.173,-1.614,-10.289,-1.959,-0.088,26.0,1.611,0.0,0.0,-5.87,0.0,-7.917,2.662,0.0,-0.323,503835,Chas Dodd,302960221,RUTG,164,8,2010
0.672,0.0,6.327,0.0,0.0,0.0,10.872,6.327,0.441,30.0,97.738,0.593,1.504,0.0,0.911,8.272,94.268,0.0,0.702,183253,Andy Dalton,303032439,TCU,2628,9,2010
0.642,0.0,2.31,-0.374,0.0,0.0,9.299,2.31,1.416,31.0,95.759,2.071,3.57,-0.374,1.499,6.922,93.572,0.0,0.477,183575,Colin Kaepernick,303032440,NEV,2440,9,2010
0.751,0.0,3.232,0.0,0.0,-0.628,1.343,3.232,0.373,34.0,60.121,0.0,-1.37,0.0,-1.37,2.236,78.695,0.0,-0.536,183667,Marc Verica,303030258,UVA,258,9,2010
0.982,0.0,4.812,-0.698,0.0,-2.023,2.88,4.812,0.176,41.0,67.479,0.807,0.471,-0.698,-0.336,4.762,44.353,0.0,-1.182,183674,T.J. Yates,303030153,UNC,153,9,2010
0.987,0.0,4.083,-1.678,-1.64,0.0,0.465,4.083,-0.604,48.0,52.512,1.097,2.574,-3.319,1.477,2.735,62.005,0.0,0.939,183733,Christian Ponder,303010152,FSU,52,9,2010
0.971,0.0,-2.016,0.0,0.0,0.0,-3.137,-2.016,-0.375,35.0,28.263,0.0,0.977,0.0,0.977,-1.414,16.995,0.0,-0.422,184187,Brian Anderson,303030276,MRSH,276,9,2010
0.666,0.0,-1.765,-1.714,0.0,-1.11,-6.914,-1.765,-0.248,23.0,4.214,0.255,-0.141,-1.714,-0.396,-3.868,5.962,0.0,-0.166,184374,Jake Locker,303030264,WASH,264,9,2010
0.62,0.0,0.001,-1.301,0.0,-2.37,-4.495,0.001,-0.088,47.0,27.014,0.0,0.0,-1.301,0.0,-1.387,36.351,0.0,-0.75,185026,Nathan Enderle,303030062,IDHO,70,9,2010
0.899,0.0,5.196,-0.39,0.0,0.0,4.23,5.196,0.723,40.0,75.005,0.0,0.0,-0.39,0.0,5.529,87.17,0.0,-2.137,185054,Taylor Potts,303030245,TTU,2641,9,2010
0.604,0.0,0.432,-1.792,-0.321,-0.369,-3.501,0.432,-0.055,29.0,22.191,0.0,0.464,-2.114,0.464,-1.273,50.824,0.0,0.169,188157,Adam Weber,303030135,MINN,135,9,2010
0.487,0.0,-1.527,-0.083,0.0,0.0,-6.054,-1.527,-0.24,47.0,20.776,0.0,0.0,-0.083,0.0,-1.85,46.735,0.0,-0.553,188466,Cody Hawkins,303030201,COLO,38,9,2010
0.971,0.0,0.576,-2.971,0.0,-4.319,-2.937,0.576,1.446,50.0,35.196,0.0,0.429,-2.971,0.429,-0.52,50.174,0.0,-0.522,188612,Mike Hartline,303030344,UK,96,9,2010
0.943,0.0,2.548,0.0,0.0,-1.419,-1.141,2.548,0.566,68.0,45.654,0.228,-1.108,0.0,-1.335,2.006,42.272,0.0,-1.457,188708,Ben Chappell,303030084,IU,84,9,2010
0.897,0.0,2.77,-1.565,-2.228,0.0,-0.747,2.77,0.599,43.0,45.499,0.0,-0.621,-1.565,1.607,1.183,35.594,0.0,-0.305,188980,Austen Arnaud,303030066,ISU,66,9,2010
0.978,0.0,2.985,-2.502,-2.165,-0.95,-3.142,3.416,0.066,57.0,36.061,0.0,-0.3,-3.145,1.221,-0.395,39.468,0.0,-0.503,189709,Trevor Vittatoe,303030276,UTEP,2638,9,2010
0.973,0.0,3.763,-0.703,0.0,0.0,1.765,3.763,-0.188,31.0,64.375,0.055,0.295,-0.703,0.24,3.167,56.192,0.0,-1.66,191458,Jeff Van Camp,303032226,FAU,2226,9,2010
0.865,0.0,-2.062,-0.553,0.0,-3.36,-5.172,-2.062,0.556,44.0,22.769,-0.342,-0.585,-0.553,-0.243,-2.645,27.804,0.0,-1.83,192425,Carson Coffman,303032306,KSU,2306,9,2010
0.972,0.0,9.342,0.0,0.0,0.0,7.767,9.342,0.281,40.0,88.266,0.0,-0.207,0.0,-0.207,9.416,80.191,0.0,0.401,195048,Jordan La Secla,303030166,SJSU,23,9,2010
0.252,0.0,1.277,-0.395,0.0,-0.202,2.347,1.307,-0.027,20.0,77.194,0.0,-0.023,-0.395,-0.023,0.832,88.458,0.0,-0.152,196864,Steven Sheffield,303030245,TTU,2641,9,2010
0.715,0.0,8.701,-1.144,0.0,0.0,7.462,8.701,-0.517,54.0,80.783,0.32,0.148,-1.144,-0.172,7.188,78.807,0.0,1.493,232007,Ryan Mallett,303030008,ARK,8,9,2010
0.815,0.0,8.355,-1.028,0.0,0.0,6.976,8.355,0.0,35.0,88.807,-0.176,-0.271,-1.028,-0.094,7.056,89.454,0.0,-0.357,232016,Cam Newton,303030145,AUB,2,9,2010
0.798,0.0,10.26,-1.372,0.0,-0.567,6.118,10.26,0.634,65.0,72.673,0.0,-2.152,-1.372,-2.152,7.371,76.112,0.0,0.125,232059,Ryan Tannehill,303030245,TA&M,245,9,2010
0.723,0.0,6.586,0.0,0.0,0.0,9.421,6.586,0.132,36.0,93.816,0.675,1.345,0.0,0.67,8.062,92.283,0.0,-0.798,232227,Steven Threet,303030009,ASU,9,9,2010
0.788,0.0,-0.361,-0.382,-0.019,-2.831,-0.346,-0.361,-0.225,48.0,48.128,-0.391,2.512,-0.382,2.922,1.544,54.448,0.0,-1.7,232804,Chazz Anderson,303032132,CIN,2132,9,2010
0.956,0.0,6.671,-1.884,0.0,-0.633,2.112,6.671,-0.879,37.0,64.406,0.0,-0.19,-1.884,-0.19,3.718,76.78,0.0,-1.128,235158,John Brantley,303030061,FLA,57,9,2010
0.972,0.0,7.911,0.0,0.0,0.0,5.684,7.911,-0.355,42.0,80.318,0.0,-0.073,0.0,-0.073,7.484,74.709,0.0,-0.061,235677,Brandon Weeden,303032306,OKST,197,9,2010
0.693,0.0,-0.25,-2.43,-0.754,0.0,-4.403,-0.25,-0.196,23.0,12.032,0.0,1.345,-3.184,1.345,-2.286,19.49,0.0,-0.107,236079,Larry Smith,303030008,VAN,238,9,2010
0.988,0.0,0.294,-3.294,-1.195,0.0,-5.463,0.424,-0.479,60.0,27.967,-2.044,0.928,-3.294,4.167,-2.551,43.749,0.0,0.277,236717,G.J. Kinne,303030087,TLSA,202,9,2010
0.987,0.0,6.412,-1.673,0.0,0.0,2.911,6.412,-0.32,41.0,67.65,-0.497,0.399,-1.673,0.896,4.818,55.5,0.0,-0.408,237001,Dan Persa,303030084,NU,77,9,2010
0.944,0.0,3.104,-0.953,0.0,-2.53,-1.574,3.104,-0.416,40.0,39.915,-0.3,-1.407,-0.953,-1.107,0.327,29.257,0.0,-1.258,237155,Wesley Carroll,303032226,FIU,2229,9,2010
0.984,0.0,0.636,0.0,0.0,0.0,-0.776,0.636,0.0,29.0,43.097,0.62,-0.029,0.0,-0.649,0.607,44.744,0.0,0.006,237175,Chris Relf,303030344,MSST,344,9,2010
0.625,0.0,-3.34,-1.624,-0.088,-3.319,-3.578,-3.34,0.018,62.0,35.443,2.094,4.66,-1.713,2.566,-0.375,26.487,0.0,-1.781,237244,Dwight Dasher,303062032,MTSU,2393,9,2010
0.985,0.0,5.116,0.0,0.0,-4.304,3.275,4.475,-0.111,39.0,70.527,-0.018,0.063,0.0,0.082,5.068,73.524,0.0,-0.788,237276,Bryan Ellis,303032572,UAB,5,9,2010
0.866,0.0,8.24,-3.808,0.0,-1.169,0.92,8.24,0.184,64.0,53.726,-1.182,-1.157,-3.808,0.024,3.459,54.962,0.0,0.622,237657,Brad McGuire,303030195,ULL,309,9,2010
0.984,0.0,5.282,0.0,0.0,-2.216,3.207,5.11,0.102,48.0,66.694,-0.885,0.042,0.0,0.926,5.426,63.948,0.0,-0.417,237674,Chandler Harnish,303032711,NIU,2459,9,2010
0.973,0.0,4.701,-0.784,0.0,-3.5,-0.959,4.453,-0.315,60.0,45.856,-0.003,-1.732,-0.784,-1.729,1.87,32.609,0.0,3.307,237729,Austin Davis,303032572,USM,2572,9,2010
0.698,0.0,-2.77,0.0,0.0,-3.448,-5.301,-2.77,-0.08,35.0,17.167,0.788,0.324,0.0,-0.464,-2.526,42.571,0.0,-0.788,237933,Omar Clayton,303032439,UNLV,2439,9,2010
0.998,0.0,4.259,-1.646,0.0,-2.06,9.151,4.259,-0.153,50.0,87.01,-0.183,9.069,-1.646,9.252,11.528,91.031,0.0,-0.059,238093,Russell Wilson,303010152,NCST,152,9,2010
1.0,0.0,10.008,-0.842,0.0,-1.602,9.628,10.008,1.088,40.0,92.423,0.0,1.296,-0.842,1.296,11.549,91.135,0.0,1.742,238239,Ryan Lindley,303032751,SDSU,21,9,2010
0.406,0.0,3.164,-0.96,0.0,0.0,2.297,3.164,0.922,53.0,61.074,0.14,-1.158,-0.96,-1.298,1.968,61.437,0.0,0.233,238343,Diondre Borel,303032440,USU,328,9,2010
0.489,0.0,-0.398,0.0,0.0,-4.826,-2.873,-0.383,-0.208,34.0,29.36,0.0,0.0,0.0,0.0,-0.606,43.331,0.0,-1.099,238910,Kirk Cousins,303032294,MSU,127,9,2010
1.0,0.0,5.051,-1.975,-1.34,0.0,1.303,5.051,-0.218,21.0,65.581,0.793,0.793,-3.315,0.0,2.312,79.741,0.0,0.167,238915,Matt Simms,303032579,TENN,2633,9,2010
0.676,0.0,3.6,-1.349,-3.077,0.0,-0.377,3.439,0.405,52.0,48.118,1.043,-1.298,-1.349,0.736,1.434,34.513,0.0,0.142,240655,Ricky Dobbs,303032426,NAVY,2426,9,2010
0.997,0.0,2.002,-2.341,0.0,0.0,-2.919,2.002,0.0,36.0,30.1,0.0,-0.847,-2.341,-0.847,-1.186,52.215,0.0,-1.26,240787,Zach Frazer,303020041,CONN,41,9,2010
0.318,0.0,-0.799,-1.04,-0.149,0.0,-9.392,-0.799,-0.119,35.0,5.794,0.0,-0.346,-1.189,-0.346,-2.453,6.119,0.0,-0.581,241372,Brock Mansion,303030204,CAL,25,9,2010
0.96,0.0,2.476,-1.12,0.0,-1.516,2.055,2.476,-0.216,34.0,65.203,0.694,2.402,-1.12,1.708,3.542,73.583,0.0,1.226,243503,Stephen Garcia,303032579,SC,2579,9,2010
0.656,0.0,6.171,0.0,0.0,0.0,6.663,6.171,-0.082,50.0,79.976,0.0,-0.145,0.0,-0.145,5.943,81.21,0.0,2.751,377845,Landry Jones,303030201,OKLA,201,9,2010
0.886,0.0,-0.895,0.0,0.0,-2.74,-2.743,-0.895,0.153,42.0,33.658,0.0,0.1,0.0,0.1,-0.642,51.449,0.0,-1.867,377866,Kyle Parker,303030103,CLEM,228,9,2010
0.987,0.0,4.435,-0.777,-3.788,-2.245,1.073,4.435,0.511,55.0,55.052,-0.087,-0.503,-0.777,3.372,3.666,69.854,0.0,0.072,378126,Matt Scott,303030026,ARIZ,12,9,2010
0.417,0.0,1.399,-0.297,0.0,0.0,0.864,1.399,0.128,35.0,56.375,-0.229,-0.169,-0.297,0.06,1.062,69.918,0.0,0.033,378147,Ryan Katz,303030204,ORST,204,9,2010
0.956,0.0,6.529,-2.213,-0.819,0.144,1.803,6.673,0.047,44.0,60.488,0.518,0.2,-3.032,-0.318,3.744,85.117,0.0,0.075,378497,Robert Griffin III,303030251,BAY,239,9,2010
0.956,0.0,4.346,-0.213,-0.54,-2.138,2.989,4.346,0.612,41.0,68.083,0.256,0.537,-0.753,0.282,4.742,76.866,0.0,1.75,378502,Darron Thomas,303030030,ORE,2483,9,2010
0.735,0.0,3.867,-0.451,-0.907,0.0,0.845,3.867,-0.238,27.0,58.059,0.0,-0.696,-1.358,-0.696,1.574,37.503,0.0,0.246,378886,Mike Gerardi,303030218,TEM,218,9,2010
0.961,0.0,3.277,-0.552,0.0,-5.164,5.613,3.122,0.859,35.0,84.112,0.0,3.427,-0.552,3.427,7.013,73.2,0.0,0.119,379032,Boo Jackson,303030195,OHIO,195,9,2010
0.741,0.0,4.163,0.0,0.0,-3.129,8.758,4.163,-0.255,29.0,95.844,0.272,3.609,0.0,3.337,7.517,93.736,0.0,-0.602,379070,Terrelle Pryor Sr.,303030135,OSU,194,9,2010
0.565,0.0,4.292,0.0,0.0,-0.194,15.038,4.292,0.0,31.0,99.357,4.291,5.046,0.0,0.755,9.337,99.414,0.0,-0.637,380470,Andrew Luck,303030264,STAN,24,9,2010
0.648,0.0,-0.46,-2.76,0.0,-0.341,-5.219,-0.46,-0.303,71.0,31.782,-0.93,2.351,-2.76,3.281,-1.172,54.972,0.0,-0.567,381364,Blaine Gabbert,303030158,MIZ,142,9,2010
0.74,0.0,10.599,-0.196,0.0,0.0,13.062,10.599,-0.354,43.0,95.916,1.95,1.149,-0.196,-0.801,11.198,92.942,0.0,-1.576,381689,Sean Renfree,303032426,DUKE,150,9,2010
0.687,0.0,1.763,0.0,0.0,-1.444,-3.132,1.763,0.249,50.0,34.279,-1.275,-2.513,0.0,-1.238,-0.502,43.819,0.0,-0.883,381755,Jeremiah Masoli,303030145,MISS,145,9,2010
0.922,0.0,0.584,0.0,-2.8,0.0,-2.396,0.584,-0.115,29.0,29.761,-0.968,-1.394,0.0,2.374,-0.925,35.954,0.0,-0.475,382104,Tino Sunseri,303030221,PITT,221,9,2010
0.874,0.0,4.036,-2.526,-0.94,-0.67,-1.72,4.036,0.012,35.0,37.505,0.0,-0.616,-3.466,-0.616,-0.034,27.851,0.0,-0.929,382584,Ryan Nassib,303032132,SYR,183,9,2010
0.962,0.0,-1.54,-0.874,-1.964,0.0,-3.033,-1.54,0.105,40.0,31.262,0.806,1.239,-0.874,2.397,-1.069,17.651,0.0,-1.741,382917,Kawaun Jakes,303030098,WKU,98,9,2010
0.89,0.0,-1.323,-1.002,0.0,-1.599,-3.894,-1.323,0.007,32.0,22.021,0.375,0.221,-1.002,-0.154,-2.096,22.588,0.0,-0.567,383463,Ryan Griffin,303032655,TULN,2655,9,2010
0.942,0.0,1.394,-3.743,0.0,-0.527,-3.18,1.394,0.891,34.0,27.449,0.0,0.0,-3.743,0.0,-1.458,16.239,0.0,-0.663,383499,Ryan Radcliff,303032117,CMU,2117,9,2010
0.991,0.0,4.987,-1.161,-1.858,-3.209,-2.268,4.987,0.049,66.0,41.166,-0.853,-2.982,-1.161,-0.271,0.894,41.007,0.0,-0.719,383521,Alex Carder,303032711,WMU,2711,9,2010
0.849,0.0,4.137,-0.99,0.0,-1.088,3.818,4.137,0.742,34.0,76.261,0.74,0.74,-0.99,0.0,4.629,74.594,0.0,0.515,384784,Ryan Aplin,303062032,ARST,2032,9,2010
0.929,0.0,2.291,-0.474,0.0,0.0,-0.32,2.291,-0.242,27.0,46.921,0.234,-0.667,-0.474,-0.901,0.908,29.648,0.0,-1.407,385052,Riley Dodge,303030098,UNT,249,9,2010
0.96,0.0,2.369,-1.465,0.0,-2.61,-1.955,2.369,0.0,43.0,38.404,-0.447,-0.798,-1.465,-0.351,0.106,35.007,0.0,-0.039,385212,Zac Dysert,303032084,M-OH,193,9,2010
0.838,0.0,3.17,-0.01,0.52,-1.551,-1.551,3.17,0.0,30.0,36.885,0.0,-3.121,-0.01,-3.641,-0.092,40.824,0.0,0.835,386275,Tim Jefferson Jr.,303032005,AFA,2005,9,2010
0.808,0.0,6.045,-0.393,0.0,0.0,7.566,6.045,0.07,33.0,91.547,0.418,1.675,-0.393,1.257,7.397,87.524,0.0,-0.369,386880,Matt McGloin,303030213,PSU,213,9,2010
0.957,0.0,1.508,-0.427,0.0,-2.14,5.203,1.508,-0.141,53.0,73.499,0.652,6.474,-0.427,5.822,7.415,64.164,0.0,-1.894,480209,Garrett Gilbert,303030251,TEX,251,9,2010
0.933,0.0,4.233,-1.586,-0.905,-2.213,2.007,4.35,0.0,47.0,60.913,0.0,1.99,-2.491,1.99,3.98,80.635,0.0,2.535,480210,Aaron Murray,303030061,UGA,61,9,2010
0.934,0.0,0.312,-1.178,-0.333,-0.901,-2.149,0.312,-0.23,33.0,33.702,0.0,0.902,-1.511,0.902,-0.526,41.299,0.0,1.239,480235,Richard Brehaut,303030026,UCLA,26,9,2010
0.805,0.0,0.22,0.0,0.0,0.0,6.384,0.22,-0.305,48.0,79.934,0.302,7.078,0.0,6.775,6.993,87.475,0.0,0.7,480237,Denard Robinson,303030213,MICH,130,9,2010
